Account,Auto_Ship_Ind,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,PQS_Program,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,Internal_Decor,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Chain_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,Hospital_Associated_encoded
147979,1,2500.0,1,2400.0,0,0,0,0,1,0,1,0,1,1,4.0,706.49,0,205780.0,5,0,1,0,0,43,3,2,0,2,0,15,95,0,2,2,128,1,15
763264,0,0.0,1,1200.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,99117.0,0,3,1,1,0,9,6,24,0,2,0,1,32,0,4,8,29,1,15
392905,0,2500.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,42096.0,5,4,1,0,0,5,2,7,0,3,0,37,86,0,6,8,163,3,0
588537,0,2224.0,1,1200.0,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0,83270.0,5,0,0,0,0,43,6,17,0,2,0,38,95,0,2,8,128,2,15
742817,0,2000.0,1,1200.0,0,0,0,0,1,0,0,0,1,0,1.0,6379.98,0,160510.0,5,4,0,0,0,37,2,19,0,3,2,39,67,4,6,7,183,2,15
769755,0,2500.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,63497.0,5,4,1,0,1,47,2,5,0,3,0,36,83,0,6,8,191,2,15
774178,0,2500.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,5,4,1,0,1,34,2,15,0,1,0,21,19,0,6,8,2,3,15
653241,1,0.0,1,830.0,1,1,0,0,1,1,1,0,1,0,3.0,210.03,0,154333.0,3,0,1,0,0,24,2,22,5,0,0,56,122,0,3,3,92,1,15
773544,1,368.0,1,1200.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,1,648279.0,0,3,1,0,0,1,2,4,1,2,0,2,23,0,1,3,140,0,15
378244,0,1105.0,1,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,122005.0,0,3,1,0,0,9,2,24,0,2,0,1,89,0,1,8,60,3,15
505751,0,2500.0,1,0.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,1438753.0,1,0,0,0,0,34,6,15,0,1,11,20,16,4,0,7,2,3,15
158788,1,2500.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,23469.0,5,4,1,0,1,31,6,15,0,1,0,20,19,0,6,8,2,1,15
144276,0,2500.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,165805.0,5,0,0,0,0,36,2,17,0,2,16,39,56,3,4,7,120,3,15
380334,1,1304.0,0,1200.0,0,0,0,0,1,1,1,0,1,0,1.0,223.12,0,141165.0,5,0,1,0,0,47,0,19,0,3,0,36,115,0,1,8,200,1,0
194815,0,0.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,44182.0,1,1,1,0,1,9,6,24,0,2,0,1,32,0,0,3,49,3,15
986685,0,488.68,1,1200.0,0,0,0,1,1,1,1,0,1,0,2.0,2020.32,0,318024.0,5,0,1,1,0,17,2,16,0,0,0,1,109,0,1,7,30,1,15
754771,0,0.0,1,4800.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,127200.0,0,0,0,1,0,31,2,15,0,1,0,20,48,0,1,2,2,1,15
763090,1,281.0,1,2400.0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,184658.0,5,1,1,0,0,9,2,24,0,2,1,36,89,4,2,7,123,1,1
930871,1,2500.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,157571.0,5,0,1,0,0,4,2,21,0,3,0,36,85,0,4,8,197,1,15
491887,0,0.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,149635.0,5,3,0,1,0,9,2,24,0,2,1,1,89,1,3,7,123,0,15
746517,0,2000.0,1,831.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,259492.0,5,0,1,0,0,40,2,13,1,2,0,2,51,0,1,7,47,1,15
714274,1,2500.0,0,0.0,0,0,1,0,0,1,1,0,0,0,0.0,0.0,0,26844.0,5,0,1,0,0,36,2,17,0,2,16,34,6,3,6,7,131,3,15
766366,1,0.0,1,0.0,1,1,1,1,1,1,0,0,1,0,3.0,2545.42,1,417288.0,0,3,1,1,0,1,2,4,0,2,0,2,23,0,1,7,102,1,15
319674,0,0.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,12201.0,5,1,1,1,0,22,2,8,1,0,11,12,122,4,2,7,14,1,15
712441,0,2000.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2480.0,5,4,0,0,1,22,2,8,0,0,0,37,8,0,6,8,6,3,15
343047,1,2500.0,0,0.0,0,0,0,0,0,0,1,0,1,0,1.0,68.58,0,225563.0,5,0,1,0,0,36,2,17,0,2,16,34,87,3,1,7,100,3,1
183749,0,0.0,1,1200.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,46916.0,0,0,1,1,0,34,2,1,0,1,0,37,43,0,0,6,3,1,15
290842,0,0.0,1,1200.0,0,0,0,1,0,1,1,0,1,1,3.0,487.6,1,172782.0,1,0,1,1,0,20,2,3,0,1,6,27,103,4,0,7,12,1,15
168501,0,116.0,1,1060.0,1,1,0,0,1,0,1,0,0,1,0.0,0.0,0,224421.0,5,1,1,0,0,9,2,24,0,2,0,0,32,0,2,8,49,1,11
686255,0,2500.0,1,975.0,1,1,0,1,1,1,0,0,1,0,2.0,2317.93,0,56912.0,5,0,0,0,0,12,2,11,0,0,0,38,74,0,1,8,109,0,0
712183,0,1500.0,1,800.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,3628.0,5,0,1,0,0,31,6,15,0,1,6,25,92,4,1,7,2,1,15
482362,0,2500.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,17814.0,5,4,0,0,0,22,6,8,0,0,0,36,119,0,6,8,6,1,15
379620,1,732.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,3.0,3420.06,0,178416.0,0,0,1,1,0,10,2,4,0,2,0,2,44,0,1,7,31,0,15
814882,0,107.0,1,1190.0,1,1,0,0,1,0,0,0,1,1,3.0,1907.8,0,163101.0,0,0,1,0,0,24,6,22,0,0,6,22,41,4,1,7,87,0,15
712138,0,2000.0,1,400.0,0,0,1,0,1,1,1,0,0,0,0.0,0.0,0,75480.0,5,0,1,0,0,4,2,12,0,3,2,36,4,4,2,7,185,2,15
62159,0,0.0,1,1057.0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,0,19564.0,5,4,0,0,0,1,2,4,0,2,0,1,35,0,6,8,102,0,15
427113,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,325.0,5,4,0,0,1,17,6,16,0,0,0,22,109,0,6,8,30,3,15
25342,0,2500.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,52658.0,2,2,0,0,0,43,6,2,0,2,1,1,15,1,5,7,113,3,15
6912,0,1872.0,1,1200.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,78218.0,5,0,1,0,0,43,2,2,2,2,6,25,71,4,1,7,97,1,15
441006,1,2500.0,1,800.0,0,1,0,0,1,1,0,0,0,0,0.0,0.0,0,127258.0,5,0,1,0,0,26,6,7,0,3,0,39,114,0,1,3,167,1,15
275375,0,0.0,1,1101.0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,1,197723.0,0,1,1,1,0,10,2,13,0,2,0,37,93,0,0,8,25,1,15
213769,0,0.0,1,0.0,1,1,0,0,1,0,1,0,1,0,1.0,69.21,0,536315.0,0,0,1,1,0,4,2,12,16,3,0,38,0,0,1,3,196,1,1
219457,1,624.0,1,387.0,1,1,0,0,1,0,1,0,1,0,1.0,536.62,1,238962.0,1,0,1,0,0,17,2,16,0,0,0,7,109,0,0,2,42,1,15
698851,0,2500.0,1,0.0,0,0,0,0,1,0,1,0,1,0,3.0,496.98,0,146399.0,5,0,1,0,0,24,2,22,0,0,0,2,41,0,4,8,87,3,15
514174,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,41518.0,0,1,1,1,0,9,6,24,0,2,0,37,89,0,0,8,31,3,15
7347,0,2129.0,1,0.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,103832.0,5,0,1,1,0,1,2,4,0,2,1,2,38,1,2,7,102,1,15
327155,0,2100.0,1,0.0,0,0,0,1,1,1,1,0,1,0,4.0,425.26,0,299789.0,4,0,1,0,0,35,2,16,0,0,0,37,72,0,1,3,36,3,3
489508,0,1915.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,91667.0,2,2,0,0,0,22,6,8,0,0,0,38,2,0,5,8,6,2,15
422389,0,2500.0,1,0.0,0,0,0,0,1,0,1,0,1,0,2.0,301.47,0,8741.0,1,1,0,0,0,35,2,16,0,0,0,6,96,0,0,8,16,3,15
638451,0,1671.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,89164.0,5,4,0,0,0,4,6,12,0,3,0,36,39,0,6,8,185,1,15
379430,0,2500.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,216061.0,1,1,0,0,0,5,6,7,0,3,0,39,86,0,0,8,163,1,15
712783,0,2000.0,1,1200.0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,25888.0,5,4,0,0,0,5,2,7,0,3,0,38,86,0,6,3,163,1,15
410172,0,134.0,0,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,234766.0,5,3,0,0,0,17,6,16,0,0,0,38,106,0,1,2,42,0,1
557084,0,0.0,1,549.0,1,1,0,0,1,1,0,1,0,0,0.0,0.0,0,17088.0,5,4,0,0,0,15,6,22,0,0,0,38,60,0,6,2,74,0,15
885543,1,0.0,1,1200.0,0,0,1,1,0,1,1,0,1,0,1.0,168.28,1,170090.0,0,0,1,1,0,20,2,3,0,1,6,22,121,4,4,7,13,1,15
762654,0,0.0,1,1200.0,0,1,0,1,1,1,0,0,0,1,0.0,0.0,1,142747.0,5,3,1,1,0,25,2,14,0,2,1,1,91,1,4,7,112,0,15
422121,0,1111.0,1,857.0,1,0,0,0,1,0,1,0,1,0,1.0,2126.66,0,180909.0,5,0,1,0,0,17,2,16,0,0,0,7,75,0,2,3,16,1,15
197578,0,43.0,1,1200.0,0,0,0,0,1,1,1,1,1,0,2.0,2539.56,0,28553.0,5,0,0,0,0,36,2,17,0,2,16,39,56,3,1,7,120,1,15
21755,0,2500.0,1,0.0,0,0,0,1,1,1,1,0,1,0,1.0,0.0,0,380247.0,5,1,1,0,0,35,6,16,0,0,0,22,2,0,2,8,48,3,15
492421,0,0.0,1,1200.0,0,1,0,1,1,1,1,0,0,0,0.0,0.0,0,102647.0,0,0,1,1,0,38,2,25,0,1,0,37,3,0,0,5,9,0,15
558157,0,1841.0,1,1025.0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0,78708.0,5,0,0,0,0,36,2,17,0,2,16,39,56,3,4,7,120,1,15
630548,0,2000.0,1,1159.0,1,0,0,1,1,1,0,0,1,1,2.0,465.1,0,78853.0,5,4,0,0,0,35,2,25,0,1,0,6,70,0,6,8,11,1,15
735854,0,718.0,1,2800.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,148885.0,1,0,1,1,0,11,6,9,0,3,0,39,24,0,0,2,159,0,15
746538,0,2500.0,1,1000.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,9702.0,5,4,0,0,0,4,2,12,0,3,0,36,118,0,6,8,185,1,15
775865,1,1865.0,1,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,151589.0,5,0,1,1,0,24,2,22,0,0,0,2,41,0,1,8,87,3,1
769670,0,2500.0,0,400.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,7740.0,5,4,0,0,1,43,6,2,0,2,20,1,7,1,6,7,94,3,15
36001,0,0.0,1,1200.0,0,0,0,1,1,1,0,0,1,0,1.0,166.1,0,119055.0,5,3,0,1,0,44,2,20,0,3,0,38,90,0,4,3,177,1,15
656814,0,0.0,1,1055.0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0,41155.0,2,2,0,0,0,49,6,16,0,0,1,1,112,1,5,7,80,0,0
190401,0,2222.0,1,1000.0,0,1,0,0,1,0,1,0,1,0,9.0,2845.8,0,271570.0,5,0,1,0,0,40,2,13,0,2,0,2,51,0,1,7,18,1,15
615302,0,0.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,83346.0,0,0,1,0,0,43,2,17,0,2,0,38,40,0,4,8,121,0,15
357477,0,0.0,1,6736.0,1,1,0,0,1,1,1,0,1,0,1.0,329.92,0,239733.0,5,0,1,1,0,14,2,22,0,0,16,36,60,4,1,7,87,1,15
588245,0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,416960.0,5,4,0,0,1,36,6,17,0,2,9,1,56,1,6,7,120,3,15
305666,1,2500.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,148032.0,1,1,1,0,1,9,4,24,0,2,9,1,89,1,0,7,138,3,15
914570,1,0.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,112960.0,5,0,1,1,0,18,6,2,0,2,0,12,68,0,4,8,90,1,0
649437,0,1448.0,1,1200.0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0,64513.0,5,4,1,0,0,22,6,8,0,0,0,36,119,0,6,8,6,1,15
730041,0,0.0,1,1109.0,1,1,0,1,1,1,1,0,0,1,0.0,0.0,1,228242.0,0,0,1,1,0,14,2,22,0,0,0,1,101,0,1,2,87,1,15
558110,0,2500.0,0,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,350.0,5,3,1,0,0,36,2,17,0,2,16,34,87,3,4,7,120,0,15
241461,0,1761.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,1.0,1852.48,0,249078.0,5,0,1,0,0,35,2,16,0,0,0,1,72,0,1,8,43,1,15
774188,1,2500.0,0,400.0,0,0,1,0,0,0,1,0,1,0,1.0,165.84,0,126678.0,5,4,1,0,0,6,2,23,0,1,0,34,111,0,6,3,34,3,15
415896,1,0.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,1.0,2126.66,0,459723.0,5,0,1,0,0,35,2,16,0,0,0,7,72,0,2,8,43,1,15
85498,1,0.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,209648.0,3,0,1,1,0,25,2,14,0,2,0,1,91,0,4,3,117,1,15
524490,1,0.0,1,1200.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,72569.0,5,0,1,1,0,20,2,3,0,1,6,22,121,4,1,7,13,0,15
649643,0,0.0,1,1200.0,1,1,0,0,1,0,1,0,1,0,3.0,138.06,0,306650.0,5,0,1,0,0,48,2,10,0,0,0,39,62,0,1,2,129,0,15
746891,0,207.92,1,1190.0,1,1,0,0,1,1,1,1,1,0,1.0,897.88,1,369874.0,0,1,1,1,0,6,2,23,0,1,0,39,11,0,2,3,34,1,15
488632,0,46.0,0,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,240419.0,1,0,1,1,0,34,2,23,0,1,0,20,111,0,0,2,2,1,15
525925,1,2307.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,230403.0,5,0,1,1,0,42,6,14,0,2,0,1,37,0,2,8,112,0,1
181344,1,1469.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,139160.0,5,0,1,0,0,42,2,13,0,2,0,6,73,0,2,3,32,1,15
415144,0,2500.0,1,3158.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,256012.0,5,4,0,0,0,17,4,16,0,0,0,7,106,0,6,2,56,2,1
22399,0,2500.0,1,970.0,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0,68929.0,5,4,1,0,0,22,6,8,0,0,0,23,119,0,6,3,6,0,15
382328,1,2000.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,350.0,5,3,0,0,1,34,6,15,0,1,24,21,48,4,4,7,2,3,15
746531,0,2500.0,0,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,24804.0,5,4,1,0,1,22,6,8,0,0,0,37,119,0,6,8,6,1,15
767804,1,2500.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,188749.0,5,4,1,0,1,5,2,7,0,3,0,37,55,0,6,8,164,3,15
718422,0,2500.0,1,831.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,226262.0,0,0,1,0,0,40,2,13,1,2,0,2,12,0,3,7,47,1,15
557979,0,2000.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,62487.0,5,4,0,0,0,35,4,16,0,0,0,7,72,0,6,8,36,2,15
649704,0,500.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,226697.0,5,0,1,0,0,42,2,13,0,2,0,1,73,0,2,2,56,0,15
183330,1,2500.0,1,1184.0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,1,36697.0,5,4,0,0,1,9,2,24,0,2,0,1,116,0,6,8,40,1,15
505522,1,0.0,1,962.0,1,1,0,1,0,1,1,0,0,0,0.0,0.0,0,217354.0,3,0,1,1,0,4,2,12,0,3,0,36,4,0,3,6,186,0,15
332243,0,2500.0,1,0.0,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0,71878.0,2,2,1,0,0,9,6,24,0,2,0,12,105,0,5,8,49,3,15
714060,0,6.0,1,483.0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,1,157653.0,5,4,0,0,0,42,6,4,2,2,0,2,73,0,6,2,71,2,15
784680,1,2500.0,0,1200.0,0,0,0,0,0,0,0,0,1,0,3.0,1662.74,0,442249.0,5,4,1,0,1,42,6,14,15,2,20,1,21,1,6,7,126,2,15
537922,0,1039.0,1,0.0,1,1,0,1,1,1,1,0,1,0,1.0,892.48,0,280660.0,5,0,1,0,0,44,2,20,0,3,0,39,79,0,4,2,177,1,15
314253,0,1975.0,1,1200.0,0,0,0,0,0,0,1,0,1,0,3.0,539.8,0,203510.0,5,0,1,0,0,15,2,10,0,0,0,7,96,0,3,8,28,1,15
712831,0,2000.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,129441.0,5,4,1,0,0,35,2,25,0,1,0,6,70,0,6,3,11,1,15
243335,0,2500.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,51962.0,2,2,1,0,1,43,2,2,0,2,0,1,7,0,5,8,94,3,15
983708,0,0.0,1,2800.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,179797.0,2,2,1,1,0,11,6,9,0,3,0,39,24,0,5,2,159,2,15
723197,0,0.0,0,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,88108.0,5,3,0,0,0,17,6,16,0,0,0,38,106,0,1,2,42,0,1
712825,0,2500.0,0,1600.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,146652.0,5,4,1,0,1,4,2,21,0,3,0,36,85,0,6,8,197,1,15
786256,0,0.0,1,3903.0,1,1,0,1,1,1,1,0,1,0,1.0,2084.13,1,332641.0,0,3,0,1,0,24,2,22,0,0,0,1,41,0,1,3,87,0,2
505567,0,2500.0,1,1200.0,0,1,0,1,1,1,0,0,1,0,1.0,69.01,0,726250.0,2,2,0,0,0,4,6,12,0,3,0,36,39,0,5,2,185,1,15
574430,0,0.0,1,1185.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,68360.0,0,0,1,1,0,16,2,17,0,2,0,37,54,0,1,3,135,0,15
558420,1,2000.0,1,0.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,1,152903.0,1,1,1,0,0,48,2,11,1,0,0,38,66,0,0,8,144,3,15
768760,0,1134.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,67343.0,1,0,1,1,0,1,6,4,0,2,1,1,13,1,0,7,23,3,15
713787,1,2000.0,1,1200.0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0,66109.0,5,0,1,0,0,4,2,12,0,3,0,39,120,0,1,8,185,2,15
173833,0,2012.0,1,1200.0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0,327145.0,5,0,1,0,0,4,2,12,0,3,0,38,97,0,4,3,185,1,15
276578,0,1465.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,40786.0,2,2,1,0,0,44,2,20,0,3,0,39,79,0,5,8,177,5,1
646853,1,60.0,1,577.0,1,1,0,0,1,1,1,0,1,0,1.0,669.36,0,30251.0,1,0,1,0,0,31,2,15,0,1,0,9,84,0,0,8,2,2,15
699871,0,2500.0,1,0.0,0,0,0,0,0,0,1,0,1,0,3.0,2164.66,0,232478.0,1,0,0,0,1,5,2,7,0,3,0,38,86,0,0,3,163,3,15
182209,0,2000.0,1,0.0,0,0,0,0,0,1,1,0,1,0,1.0,550.8,0,70938.0,5,0,0,0,1,22,4,8,1,0,0,27,20,0,1,8,6,3,15
261366,0,1064.0,1,0.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,50694.0,5,1,0,0,0,4,2,12,0,3,0,36,118,0,2,8,185,3,15
739059,0,0.0,1,1200.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,252396.0,5,4,0,0,0,22,6,8,0,0,0,36,8,0,6,8,6,0,15
330078,1,0.0,1,2330.0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,544502.0,5,0,1,0,0,10,2,13,0,2,13,2,107,1,4,7,25,0,15
557844,0,2500.0,1,7400.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,4199.0,5,4,1,0,0,14,6,10,0,0,0,38,60,0,6,8,137,2,15
144196,1,0.0,1,0.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,241501.0,0,0,1,1,0,34,2,1,0,1,0,39,113,0,4,3,15,1,12
203206,1,0.0,1,2330.0,1,1,0,0,1,0,1,0,1,0,1.0,167.4,1,117034.0,5,0,1,0,0,10,3,13,0,2,13,2,107,1,4,7,25,0,15
611390,0,618.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,36279.0,5,4,0,0,0,34,6,15,0,1,0,20,16,0,6,8,2,1,15
445368,0,2500.0,0,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,63478.0,5,4,0,0,0,22,6,8,0,0,0,36,119,0,6,8,6,1,15
341870,0,2000.0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,224.64,0,123378.0,5,0,0,0,1,18,2,14,0,2,0,1,68,0,4,8,101,3,15
301400,1,1645.0,1,840.0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0,405756.0,5,1,1,0,0,40,2,13,0,2,1,2,51,1,2,7,47,1,15
714123,0,2500.0,0,0.0,0,0,1,0,0,0,0,0,1,0,1.0,167.84,0,52803.0,5,4,0,0,0,25,2,4,0,2,1,1,98,1,6,7,96,3,15
384260,0,2500.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,279656.0,1,0,1,0,0,34,6,15,0,1,0,36,48,0,0,3,2,1,15
436985,0,1670.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,2.0,553.4,0,304578.0,5,0,2,0,0,17,2,22,0,0,0,7,78,0,1,2,104,1,15
419768,1,0.0,1,1200.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,138625.0,3,4,0,0,0,25,6,14,0,2,1,1,91,1,6,7,132,1,15
490324,1,0.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,1,696270.0,1,0,1,1,0,20,6,3,0,1,6,23,36,4,0,7,13,1,15
17328,0,2500.0,1,1200.0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,43871.0,1,0,1,0,0,42,6,14,0,2,0,1,64,0,0,7,112,1,15
74127,0,2500.0,1,1200.0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0,60720.0,5,4,0,0,0,29,3,11,0,0,0,39,65,0,6,8,152,1,15
845085,0,2262.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,218184.0,5,3,1,0,0,9,2,24,0,2,0,1,32,0,3,3,68,3,15
346874,1,1669.0,1,1200.0,0,0,0,0,1,0,1,0,1,0,1.0,69.93,0,166387.0,5,0,1,0,0,2,6,14,0,2,0,1,28,0,4,7,142,5,15
237948,1,0.0,1,1200.0,0,0,1,0,1,0,1,0,1,0,5.0,3212.01,1,470727.0,0,0,1,1,0,4,2,21,0,3,0,34,85,0,1,3,197,1,1
351584,0,2000.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,91100.0,1,1,0,0,0,18,4,2,0,2,0,1,14,0,0,8,96,3,15
14312,1,584.0,1,1200.0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,129048.0,3,0,1,1,0,5,2,7,0,3,0,37,86,0,2,8,163,1,15
769677,1,2500.0,0,400.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,210189.0,5,4,1,0,1,27,2,3,0,1,6,1,121,1,6,7,59,3,15
649393,1,2000.0,0,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,185415.0,5,0,1,0,0,20,2,3,0,1,6,23,103,4,1,7,72,1,15
558109,0,2000.0,0,1200.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,350.0,5,3,1,0,0,36,2,17,0,2,16,34,87,3,4,7,120,0,15
115002,1,2500.0,1,1200.0,1,0,0,0,1,0,1,0,1,0,15.0,14619.13,1,361377.0,5,0,0,0,0,24,6,22,0,0,0,22,41,0,4,2,95,1,3
7032,0,2132.0,1,1190.0,1,0,0,1,0,1,0,0,1,0,2.0,89.54,0,229722.0,5,1,0,1,0,1,2,4,0,2,1,1,23,1,2,7,102,1,15
474413,0,2500.0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,271197.0,2,2,0,0,0,34,6,15,0,1,6,26,92,4,5,7,2,3,15
490509,1,0.0,1,362.0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,1,396493.0,0,0,1,1,0,34,2,23,0,1,0,20,111,0,3,3,2,1,15
766095,1,0.0,1,150.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,1,260954.0,5,0,1,1,0,1,2,4,0,2,1,1,38,1,3,7,102,1,15
746359,1,1367.0,1,1200.0,0,0,0,1,1,1,1,0,1,0,1.0,379.73,0,221776.0,3,0,1,0,0,1,2,4,0,2,1,1,35,1,1,7,140,1,15
18071,0,2000.0,1,1200.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,57078.0,5,4,0,0,0,4,6,12,0,3,0,36,39,0,6,3,185,1,15
958364,1,0.0,1,0.0,1,1,0,0,1,1,1,0,0,0,0.0,0.0,0,149513.0,0,0,1,1,0,10,2,13,2,2,0,36,93,0,1,2,25,1,15
